id,gridarea,P10_POP,total_bovins,total_caprins,total_equides,total_ovins,total_porcins,lon,lat,type_pop_max,nb_max,typo_supPOP,typo_supPOP_lib,img,tip,tip_1,tip_img,tip_2
1280,389427532.511178,53609.7237517079,12468.7617914886,980.896956907698,411.878804744636,3317.4209787652,479.499020686937,890132.220621129,6470058.43012445,humains,53609.7237517079,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1281,391642782.751025,114589.424463639,5591.04886764567,371.678248881096,339.266472748306,1798.43238073216,29.6723558858442,910007.968415501,6470058.48372494,humains,114589.424463639,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1282,396220947.381827,64968.1841389487,4247.52672908859,378.146700871681,356.566409230294,4123.00748918469,149.300380876867,930041.659107714,6470014.48202029,humains,64968.1841389487,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1283,398770441.581586,13253.4546277788,2219.21226875772,312.992555135904,96.5261081801641,3832.999415818,16.9102977250582,950015.255828194,6470010.8080466,humains,13253.4546277788,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1284,394419130.74847,13566.8718797926,2005.73163867956,456.562852953783,70.7982483701145,2692.57120837464,5.56422857399245,970001.014642707,6470017.57040796,humains,13566.8718797926,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1285,396743906.31372,7910.97723920107,839.063554631024,363.900817461236,47.6856216574018,3261.34336489811,3.17969319689627,990053.823945492,6470019.53949011,humains,7910.97723920107,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1286,347061432.960744,1299.12770621152,946.854875014086,452.505156096146,56.4415033410247,3857.97137923263,7.29847025961526,1009180.77893351,6471120.49285762,ovins,3857.97137923263,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1287,40942794.797358,153.257936595443,111.700353788289,53.3819779152666,6.65839724534508,455.124411709837,0.860999643794622,1021591.00200806,6473320.93166109,ovins,455.124411709837,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1313,93240153.5602574,3635.65204183907,859.225619458075,27.6453061687062,138.404542709544,95.2635553957955,0,377546.701547829,6488796.88685024,humains,3635.65204183907,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1314,238711340.516202,9413.69153302666,2212.06048066089,69.5251050888977,341.657521968824,274.576661762048,0,387410.699298923,6487517.21405632,humains,9413.69153302666,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1315,307080123.425761,12573.8842526831,3252.22745141298,248.55316142639,104.192264056101,717.532534926906,4.63234756948257,411984.052016987,6490935.33800288,humains,12573.8842526831,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1316,391562079.787275,18183.8896311582,4012.37776103768,1213.48409023589,91.5014463732496,432.107780500561,621.353592011146,429994.413250673,6489947.2928104,humains,18183.8896311582,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1317,397141304.079172,16501.826122195,3592.24279279175,87.3858223943051,146.956840587849,364.978944614089,13335.4923356996,450021.701173185,6490020.99805223,humains,16501.826122195,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1318,393617867.967745,14074.2959858999,5891.37494589324,2193.11996399047,196.735174869411,539.741518529589,6495.80330263067,470047.167537632,6489973.07997771,humains,14074.2959858999,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1319,392107928.801014,9059.69539770691,9392.11009779652,1867.97992722358,164.138213957052,551.873706875526,3454.22893574248,489913.196214839,6489984.70463047,bovins,9392.11009779652,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1320,396061597.115369,9408.19877136145,10890.4089013467,2035.06759683762,168.102910927794,3477.73285729589,257.892234029991,510022.344408558,6490009.52574621,bovins,10890.4089013467,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1321,393509341.189814,10897.3049218928,19463.8506910094,905.288737009688,141.453916719779,4146.58973967502,3201.34802377974,530056.891876696,6490008.76624395,bovins,19463.8506910094,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1322,388617328.479893,10493.4962477048,28905.2804418679,1304.58423263236,296.370887610708,7002.32393530836,4329.18775928234,549955.142887923,6489942.75210877,bovins,28905.2804418679,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1323,395062946.17062,13194.6899906582,38186.2031798031,167.206078381415,418.389156608493,13645.6415938746,2894.75102006827,570042.665984571,6490027.78805314,bovins,38186.2031798031,bovins_ovins,+ de bovins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1324,393016454.456593,10766.5926670738,37465.7173512811,240.465616945763,269.53315757448,8710.65716200536,6173.05649118225,590082.369985886,6489912.75986014,bovins,37465.7173512811,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1325,396235637.155245,6094.07378971005,19727.2375439149,452.66865832775,202.588672844886,6015.88698480661,4371.21010545142,609981.688350557,6490025.03843651,bovins,19727.2375439149,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1326,395456778.934586,6494.77962381057,10772.8212883308,10.1922577546459,151.601864150431,6859.93679188616,503.911539224299,629944.720450527,6489956.41667312,bovins,10772.8212883308,bovins_ovins,+ de bovins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1327,390322746.156722,16666.0480217412,17878.314738637,61.9729519919821,238.691281785469,5157.20830341642,55.4909117375546,650046.451004793,6489967.6689415,bovins,17878.314738637,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1328,395614647.28602,5745.81697857313,26044.7590929818,74.4480534699626,259.016269621937,1788.73489887916,997.305735278495,670025.659646637,6489950.87467831,bovins,26044.7590929818,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1329,392601790.994067,5642.28816758659,23233.4159598146,267.017026628474,455.264361783287,3073.94489239139,156.812655994415,690073.323740263,6489970.49091463,bovins,23233.4159598146,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1330,393944933.551544,22871.5819794069,15900.4304535184,264.430759815865,419.861244800206,8971.94526941506,1766.83807306324,710065.963152658,6489994.02112897,humains,22871.5819794069,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1331,389390539.953138,21334.9334516966,13852.1066044355,112.993014146926,252.694649612982,5149.23273970689,1049.78713727314,729959.744619362,6490077.56267464,humains,21334.9334516966,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1332,397930421.501658,9388.6648966551,8837.78788617075,177.480589393539,255.60871695759,3869.2493548027,1579.44000003579,750042.05495307,6489975.28244683,humains,9388.6648966551,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1333,397484022.973132,13881.2428355037,12032.7677646139,426.477087807363,371.876006310327,8517.73009654895,3099.82728063728,769983.656608427,6490031.57346768,humains,13881.2428355037,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1334,391879016.89577,79111.0081335196,17687.8894561993,412.592092556272,827.319038035725,7626.74552339194,5638.49491600992,790007.499609984,6490022.71195986,humains,79111.0081335196,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1335,377313325.635105,241553.582141043,21660.995570201,1088.79472206124,676.214991230974,3137.5493403625,4372.95511478226,810094.215080805,6490060.12639268,humains,241553.582141043,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1336,385276785.793605,95871.1016403394,10222.4540699579,5502.69942743125,598.990993808451,4449.77365246076,1188.28977907799,829974.783873312,6489950.53807083,humains,95871.1016403394,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1337,393524343.807775,88799.3856517624,7143.5062085771,1470.65593144979,432.599185176701,1642.68925686895,335.63882682113,849975.290658407,6490023.73798322,humains,88799.3856517624,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1338,390070221.595946,42125.9903258676,12008.001572399,957.718416219999,536.678823565926,3195.37115300065,3620.88051951793,869981.532081215,6489915.65706176,humains,42125.9903258676,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1339,389449202.8076,54659.5748375453,25618.7476133145,977.532446773718,537.601824644208,2187.70706968005,767.325037124595,890063.884595626,6489975.54301931,humains,54659.5748375453,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
